"chemical_ID","Confidence","score","Module_RTclust","mz","time","MatchCategory","theoretical.mz","delta_ppm","Name","Formula","MonoisotopicMass","Adduct","ISgroup","mean_int_vec","MD"
"HMDB34838",0,0,"1_1",377.13312,606.1,"Multiple",377.13594,7.48,"Lansiumarin C","C21H22O5","354.146723814","M+Na","ISgroup_1_37_14",1595263.3,0.133
"HMDB34838",0,0,"1_5",418.15982,660.4,"Multiple",418.16249,6.39,"Lansiumarin C","C21H22O5","354.146723814","M+ACN+Na","ISgroup_1_41_16",1499377.6,0.16
"HMDB34844",0,0,"1_1",141.11351,228.3,"Multiple",141.11482,9.28,"Citronellyl acetate","C12H22O2","198.161979948","M+2ACN+2H","ISgroup_1_3_12",1323927.2,0.114
"HMDB34845",0,0,"15_1",185.0922,394.9,"Multiple",185.09128,4.97,"24-Nonadien-1-ol","C9H16O","140.120115134","M+2Na-H","ISgroup_15_11_10",10069500.9,0.092
"HMDB34846",0,0,"7_1",173.0922,414.2,"Multiple",173.09368,8.55,"2-(4-Methylphenyl)-1-propanol","C10H14O","150.10446507","M+Na","ISgroup_7_11_10",12577469.7,0.092
"HMDB34846",0,0,"7_10",195.07642,522.8,"Multiple",195.07563,4.05,"2-(4-Methylphenyl)-1-propanol","C10H14O","150.10446507","M+2Na-H","ISgroup_7_12_8",1576241.9,0.076
"HMDB34846",0,0,"7_1",173.0922,414.2,"Multiple",173.09368,8.55,"2-(4-Methylphenyl)-1-propanol","C10H14O","150.10446507","2M+2Na","ISgroup_7_11_10",12577469.7,0.092
"HMDB34848",0,0,"7_1",196.16976,108.8,"Multiple",196.16959,0.87,"9-Decenal","C10H18O","154.135765198","M+ACN+H","ISgroup_7_1_17",2958227,0.17
"HMDB34849",0,0,"13_1",117.04864,325.5,"Multiple",117.04935,6.07,"4-Methylnonanoic acid","C10H20O2","172.146329884","M+Na+K","ISgroup_13_1_5",135324253.3,0.049
"HMDB34851",0,0,"9_1",184.07342,671,"Multiple",184.07181,8.75,"Ethyl 24-dioxohexanoate","C8H12O4","172.073558872","2M+H+Na","ISgroup_9_34_8",3770415.5,0.073
"HMDB34851",0,0,"2_1",87.04461,530.1,"Multiple",87.04406,6.32,"Ethyl 24-dioxohexanoate","C8H12O4","172.073558872","M+2H","ISgroup_2_23_5",2148108.2,0.045
"HMDB34851",0,0,"17_1",87.04463,615.8,"Multiple",87.04406,6.55,"Ethyl 24-dioxohexanoate","C8H12O4","172.073558872","M+2H","ISgroup_17_24_5",4130444.4,0.045
"HMDB34853",0,0,"7_1",253.14778,554.8,"Multiple",253.14884,4.19,"Cyprodinil","C14H15N3","225.126597495","2M+3H2O+2H","ISgroup_7_12_15",3530002,0.148
"HMDB34853",0,0,"5_1",245.11325,571.9,"Multiple",245.11181,5.87,"Cyprodinil","C14H15N3","225.126597495","2M+H+K","ISgroup_5_27_12",58393658.6,0.113
"HMDB34857",0,0,"16_1",303.11873,592.8,"Multiple",303.11618,8.41,"2-(2-Thienylmethylene)-16-dioxaspiro44non-3-ene","C12H12O2S","220.055800318","M+2ACN+H","ISgroup_16_12_12",3611999.3,0.119
"HMDB34876",0,0,"12_1",141.06593,343.9,"Multiple",141.06675,5.81,"Castaneiolide","C22H28O8","420.178417872","M+3H","ISgroup_12_7_7",14899953.1,0.066
"HMDB34877",0,0,"7_6",136.05083,493.5,"Multiple",136.05068,1.1,"2-Acetyl-3-methylfuran","C7H8O2","124.0524295","2M+H+Na","ISgroup_7_11_6",55716836.9,0.051
"HMDB34877",0,0,"7_1",166.08636,418.3,"Multiple",166.08626,0.6,"2-Acetyl-3-methylfuran","C7H8O2","124.0524295","M+ACN+H","ISgroup_7_11_9",7152153.4,0.086
"HMDB34877",0,0,"17_1",166.08635,261.1,"Multiple",166.08626,0.54,"2-Acetyl-3-methylfuran","C7H8O2","124.0524295","M+ACN+H","ISgroup_17_2_9",24821223.4,0.086
"HMDB34877",0,0,"7_5",166.08634,474.2,"Multiple",166.08626,0.48,"2-Acetyl-3-methylfuran","C7H8O2","124.0524295","M+ACN+H","ISgroup_7_11_9",10841494.7,0.086
"HMDB34877",0,0,"13_1",136.05071,359.6,"Multiple",136.05068,0.22,"2-Acetyl-3-methylfuran","C7H8O2","124.0524295","2M+H+Na","ISgroup_13_2_6",4029238.6,0.051
"HMDB34878",0,0,"5_1",176.11112,408.5,"Multiple",176.11036,4.32,"3-Mercapto-2-methylpentanol","C6H14OS","134.07653576","M+ACN+H","ISgroup_5_18_12",820537.4,0.111
"HMDB34878",0,0,"17_1",117.07423,449,"Multiple",117.07384,3.33,"3-Mercapto-2-methylpentanol","C6H14OS","134.07653576","M+H-H2O","ISgroup_17_12_8",4906688.8,0.074
"HMDB34880",0,0,"7_1",212.16453,118.4,"Multiple",212.16451,0.09,"3-Methyl-24-nonanedione","C10H18O2","170.13067982","M+ACN+H","ISgroup_7_1_17",1468797.1,0.165
"HMDB34883",0,0,"7_1",189.09836,441.4,"Multiple",189.09983,7.77,"34-Dihydro-5-propanoyl-2H-pyrrole","C7H11NO","125.084063979","M+ACN+Na","ISgroup_7_11_10",729012.5,0.098
"HMDB34884",0,0,"6_1",151.09656,135.6,"Multiple",151.09796,9.27,"1234-Tetrahydro-6-propanoylpyridine","C8H13NO","139.099714043","2M+H+Na","ISgroup_6_1_10",13711266.1,0.097
"HMDB34885",0,0,"16_1",149.06313,530.8,"Multiple",149.06412,6.64,"Imazamethabenz","C15H18N2O3","274.131742452","M+H+Na","ISgroup_16_9_7",3621761.1,0.063
"HMDB34885",0,0,"9_1",149.0639,652.2,"Multiple",149.06412,1.48,"Imazamethabenz","C15H18N2O3","274.131742452","M+H+Na","ISgroup_9_33_7",2179781.5,0.064
"HMDB34886",0,0,"2_1",194.09283,495.9,"Multiple",194.09161,6.29,"3-Pentylpyridine","C10H15N","149.120449485","M+2Na-H","ISgroup_2_21_10",1398061,0.093
"HMDB34886",0,0,"18_1",194.09273,459.8,"Multiple",194.09161,5.77,"3-Pentylpyridine","C10H15N","149.120449485","M+2Na-H","ISgroup_18_25_10",1635984.5,0.093
"HMDB34887",0,0,"15_1",185.0922,394.9,"Multiple",185.09207,0.7,"3alpha457alpha-Tetrahydro-5-hydroxy-1H-isoindole-13(2H)-dione","C8H9NO3","167.058243159","M+NH4","ISgroup_15_11_10",10069500.9,0.092
"HMDB34889",0,0,"15_1",185.0922,394.9,"Multiple",185.09207,0.7,"3alpha477alpha-Tetrahydro-4-hydroxy-1H-isoindole-13(2H)-dione","C8H9NO3","167.058243159","M+NH4","ISgroup_15_11_10",10069500.9,0.092
"HMDB34891",0,0,"7_1",157.07391,584.6,"Multiple",157.07362,1.85,"35-Dimethyl-2-vinylpyrazine","C8H10N2","134.08439833","2M+2Na","ISgroup_7_12_8",15663887.7,0.074
"HMDB34891",0,0,"7_1",157.07391,584.6,"Multiple",157.07362,1.85,"35-Dimethyl-2-vinylpyrazine","C8H10N2","134.08439833","M+Na","ISgroup_7_12_8",15663887.7,0.074
"HMDB34892",0,0,"15_10",160.09692,480,"Multiple",160.0983,8.62,"3-Ethyl-5-methyl-2-vinylpyrazine","C9H12N2","148.100048394","2M+H+Na","ISgroup_15_17_10",17794359.5,0.097
"HMDB34892",0,0,"15_1",160.09692,372.2,"Multiple",160.0983,8.62,"3-Ethyl-5-methyl-2-vinylpyrazine","C9H12N2","148.100048394","2M+H+Na","ISgroup_15_9_10",23355147.6,0.097
"HMDB34892",0,0,"18_1",160.0969,418.6,"Multiple",160.0983,8.74,"3-Ethyl-5-methyl-2-vinylpyrazine","C9H12N2","148.100048394","2M+H+Na","ISgroup_18_22_10",187138912.5,0.097
"HMDB34893",0,0,"18_1",194.09273,459.8,"Multiple",194.09161,5.77,"2-Pentylpyridine","C10H15N","149.120449485","M+2Na-H","ISgroup_18_25_10",1635984.5,0.093
"HMDB34893",0,0,"2_1",194.09283,495.9,"Multiple",194.09161,6.29,"2-Pentylpyridine","C10H15N","149.120449485","M+2Na-H","ISgroup_2_21_10",1398061,0.093
"HMDB34900",0,0,"5_1",176.09182,577.8,"Multiple",176.09321,7.89,"2-(12-Diamino-1-propenyl)phenol","C9H12N2O","164.094963016","2M+H+Na","ISgroup_5_27_10",18838257.4,0.092
"HMDB34910",0,0,"7_1",131.05342,599.6,"Multiple",131.05403,4.65,"(R)-2-Amino-N-(2244-tetramethyl-3-thietanyl)propanamide","C10H20N2OS","216.129633962","M+2Na","ISgroup_7_12_6",2122729.5,0.053
"HMDB34911",0,0,"7_1",121.03202,415.9,"Multiple",121.03282,6.61,"(S)-3-(Cyanophenylmethyl)amino-3-oxopropanoic acid","C11H10N2O3","218.069142196","M+H+Na","ISgroup_7_11_4",265686643.8,0.032
"HMDB34916",0,0,"7_1",175.10781,551.7,"Multiple",175.10933,8.68,"cis-2-Thujen-4-ol","C10H16O","152.120115134","M+Na","ISgroup_7_12_11",918150.6,0.108
"HMDB34916",0,0,"9_1",175.10786,394.7,"Multiple",175.10933,8.39,"cis-2-Thujen-4-ol","C10H16O","152.120115134","M+Na","ISgroup_9_10_11",17952881.4,0.108
"HMDB34916",0,0,"7_1",175.10781,551.7,"Multiple",175.10933,8.68,"cis-2-Thujen-4-ol","C10H16O","152.120115134","2M+2Na","ISgroup_7_12_11",918150.6,0.108
"HMDB34916",0,0,"9_1",175.10786,394.7,"Multiple",175.10933,8.39,"cis-2-Thujen-4-ol","C10H16O","152.120115134","2M+2Na","ISgroup_9_10_11",17952881.4,0.108
"HMDB34921",0,0,"7_1",173.0922,414.2,"Multiple",173.09368,8.55,"Teresantalal","C10H14O","150.10446507","M+Na","ISgroup_7_11_10",12577469.7,0.092
"HMDB34921",0,0,"7_10",195.07642,522.8,"Multiple",195.07563,4.05,"Teresantalal","C10H14O","150.10446507","M+2Na-H","ISgroup_7_12_8",1576241.9,0.076
"HMDB34921",0,0,"7_1",173.0922,414.2,"Multiple",173.09368,8.55,"Teresantalal","C10H14O","150.10446507","2M+2Na","ISgroup_7_11_10",12577469.7,0.092
"HMDB34930",0,0,"9_1",158.08128,394.7,"Multiple",158.08198,4.43,"(3beta6beta)-Furanoeremophilane-36-diol 6-acetate","C17H24O4","292.167459256","M+H+Na","ISgroup_9_10_9",7765588.8,0.081
"HMDB34930",0,0,"10_1",177.05823,465,"Multiple",177.05992,9.54,"(3beta6beta)-Furanoeremophilane-36-diol 6-acetate","C17H24O4","292.167459256","M+Na+K","ISgroup_10_19_6",1286719.1,0.058
"HMDB34932",0,0,"7_1",196.16976,108.8,"Multiple",196.16959,0.87,"Fenchol","C10H18O","154.135765198","M+ACN+H","ISgroup_7_1_17",2958227,0.17
"HMDB34934",0,0,"7_1",157.07391,584.6,"Multiple",157.07334,3.63,"Prunasin","C14H17NO6","295.105587281","M+H+NH4","ISgroup_7_12_8",15663887.7,0.074
"HMDB34935",0,0,"2_1",139.05018,420.7,"Multiple",139.0511,6.62,"Dulxanthone G","C22H22O8","414.13146768","M+3H","ISgroup_2_17_6",122763794.8,0.05
"HMDB34935",0,0,"6_2",139.05023,205.6,"Multiple",139.0511,6.26,"Dulxanthone G","C22H22O8","414.13146768","M+3H","ISgroup_6_5_6",5755993.2,0.05
"HMDB34935",0,0,"6_1",139.05029,186.5,"Multiple",139.0511,5.83,"Dulxanthone G","C22H22O8","414.13146768","M+3H","ISgroup_6_5_6",9149910.5,0.05
"HMDB34936",0,0,"6_1",139.05029,186.5,"Multiple",139.0511,5.83,"Dulxanthone H","C22H22O8","414.13146768","M+3H","ISgroup_6_5_6",9149910.5,0.05
"HMDB34936",0,0,"6_2",139.05023,205.6,"Multiple",139.0511,6.26,"Dulxanthone H","C22H22O8","414.13146768","M+3H","ISgroup_6_5_6",5755993.2,0.05
"HMDB34936",0,0,"2_1",139.05018,420.7,"Multiple",139.0511,6.62,"Dulxanthone H","C22H22O8","414.13146768","M+3H","ISgroup_2_17_6",122763794.8,0.05
"HMDB34951",0,0,"1_1",123.09695,345.8,"Multiple",123.09743,3.9,"Valerianol","C15H26O","222.198365454","M+H+Na","ISgroup_1_13_10",10614389,0.097
"HMDB34955",0,0,"4_1",328.0856,403.3,"Multiple",328.08418,4.33,"Zizybeoside II","C25H38O16","594.215985168","M+Na+K","ISgroup_4_5_9",1371236.7,0.086
"HMDB34956",0,0,"17_1",137.06522,230.3,"Multiple",137.06621,7.22,"Oxysolavetivone","C15H22O2","234.161979948","M+H+K","ISgroup_17_1_7",14420037.4,0.065
"HMDB34957",0,0,"7_1",182.11772,139.2,"Multiple",182.11844,3.95,"(13R14R)-8-Labdene-131415-triol","C20H36O3","324.266445018","M+H+K","ISgroup_7_1_12",15461864.6,0.118
"HMDB34958",0,0,"7_1",182.11772,139.2,"Multiple",182.11844,3.95,"(13R14R)-7-Labdene-131415-triol","C20H36O3","324.266445018","M+H+K","ISgroup_7_1_12",15461864.6,0.118
"HMDB34960",0,0,"6_2",139.05023,205.6,"Multiple",139.0511,6.26,"Edulone A","C22H22O8","414.13146768","M+3H","ISgroup_6_5_6",5755993.2,0.05
"HMDB34960",0,0,"6_1",139.05029,186.5,"Multiple",139.0511,5.83,"Edulone A","C22H22O8","414.13146768","M+3H","ISgroup_6_5_6",9149910.5,0.05
"HMDB34960",0,0,"2_1",139.05018,420.7,"Multiple",139.0511,6.62,"Edulone A","C22H22O8","414.13146768","M+3H","ISgroup_2_17_6",122763794.8,0.05
"HMDB34961",0,0,"9_1",175.10786,394.7,"Multiple",175.10933,8.39,"beta-Elemolic acid","C30H48O3","456.360345402","M+3Na","ISgroup_9_10_11",17952881.4,0.108
"HMDB34961",0,0,"7_1",175.10781,551.7,"Multiple",175.10933,8.68,"beta-Elemolic acid","C30H48O3","456.360345402","M+3Na","ISgroup_7_12_11",918150.6,0.108
"HMDB34962",0,0,"7_1",175.10781,551.7,"Multiple",175.10933,8.68,"3alpha-3-Hydroxytirucalla-724-dien-21-oic acid","C30H48O3","456.360345402","M+3Na","ISgroup_7_12_11",918150.6,0.108
"HMDB34962",0,0,"9_1",175.10786,394.7,"Multiple",175.10933,8.39,"3alpha-3-Hydroxytirucalla-724-dien-21-oic acid","C30H48O3","456.360345402","M+3Na","ISgroup_9_10_11",17952881.4,0.108
"HMDB34964",0,0,"7_1",175.10781,551.7,"Multiple",175.10933,8.68,"alpha-Elemolic acid","C30H48O3","456.360345402","M+3Na","ISgroup_7_12_11",918150.6,0.108
"HMDB34964",0,0,"9_1",175.10786,394.7,"Multiple",175.10933,8.39,"alpha-Elemolic acid","C30H48O3","456.360345402","M+3Na","ISgroup_9_10_11",17952881.4,0.108
"HMDB34965",0,0,"16_1",149.06313,530.8,"Multiple",149.06206,7.18,"1-Methyl-3-(2-thiazolyl)-1H-indole","C12H10N2S","214.05646902","M+2ACN+2H","ISgroup_16_9_7",3621761.1,0.063
"HMDB34968",0,0,"14_1",230.99514,789.1,"Multiple",230.99729,9.31,"Capillene","C12H10","154.07825032","M+2K-H","ISgroup_14_1863_100",37455956,0.995
"HMDB34969",0,0,"7_1",196.16976,108.8,"Multiple",196.16959,0.87,"(-)-Carvomenthone","C10H18O","154.135765198","M+ACN+H","ISgroup_7_1_17",2958227,0.17
"HMDB34971",0,0,"17_1",218.13864,259.1,"Multiple",218.13868,0.18,"(1R2R3S1R)-Nepetalinic acid","C10H16O4","200.104859","M+NH4","ISgroup_17_2_14",117913733.7,0.139
"HMDB34971",0,0,"2_6",112.0509,389.7,"Multiple",112.05068,1.96,"(1R2R3S1R)-Nepetalinic acid","C10H16O4","200.104859","M+H+Na","ISgroup_2_17_6",32763793.2,0.051
"HMDB34971",0,0,"2_1",112.05089,325.5,"Multiple",112.05068,1.87,"(1R2R3S1R)-Nepetalinic acid","C10H16O4","200.104859","M+H+Na","ISgroup_2_13_6",154463388.2,0.051
"HMDB34972",0,0,"7_1",196.16976,108.8,"Multiple",196.16959,0.87,"()-Isomenthone","C10H18O","154.135765198","M+ACN+H","ISgroup_7_1_17",2958227,0.17
"HMDB34973",0,0,"7_1",175.10781,551.7,"Multiple",175.10933,8.68,"(R)-Campholenic aldehyde","C10H16O","152.120115134","2M+2Na","ISgroup_7_12_11",918150.6,0.108
"HMDB34973",0,0,"9_1",175.10786,394.7,"Multiple",175.10933,8.39,"(R)-Campholenic aldehyde","C10H16O","152.120115134","2M+2Na","ISgroup_9_10_11",17952881.4,0.108
"HMDB34973",0,0,"9_1",175.10786,394.7,"Multiple",175.10933,8.39,"(R)-Campholenic aldehyde","C10H16O","152.120115134","M+Na","ISgroup_9_10_11",17952881.4,0.108
"HMDB34973",0,0,"7_1",175.10781,551.7,"Multiple",175.10933,8.68,"(R)-Campholenic aldehyde","C10H16O","152.120115134","M+Na","ISgroup_7_12_11",918150.6,0.108
"HMDB34974",0,0,"9_1",175.10786,394.7,"Multiple",175.10933,8.39,"(R)-Carvotanacetone","C10H16O","152.120115134","M+Na","ISgroup_9_10_11",17952881.4,0.108
"HMDB34974",0,0,"9_1",175.10786,394.7,"Multiple",175.10933,8.39,"(R)-Carvotanacetone","C10H16O","152.120115134","2M+2Na","ISgroup_9_10_11",17952881.4,0.108
"HMDB34974",0,0,"7_1",175.10781,551.7,"Multiple",175.10933,8.68,"(R)-Carvotanacetone","C10H16O","152.120115134","M+Na","ISgroup_7_12_11",918150.6,0.108
"HMDB34974",0,0,"7_1",175.10781,551.7,"Multiple",175.10933,8.68,"(R)-Carvotanacetone","C10H16O","152.120115134","2M+2Na","ISgroup_7_12_11",918150.6,0.108
"HMDB34975",0,0,"7_1",175.10781,551.7,"Multiple",175.10933,8.68,"Piperitone","C10H16O","152.120115134","M+Na","ISgroup_7_12_11",918150.6,0.108
"HMDB34975",0,0,"9_1",175.10786,394.7,"Multiple",175.10933,8.39,"Piperitone","C10H16O","152.120115134","2M+2Na","ISgroup_9_10_11",17952881.4,0.108
"HMDB34975",0,0,"7_1",175.10781,551.7,"Multiple",175.10933,8.68,"Piperitone","C10H16O","152.120115134","2M+2Na","ISgroup_7_12_11",918150.6,0.108
"HMDB34975",0,0,"9_1",175.10786,394.7,"Multiple",175.10933,8.39,"Piperitone","C10H16O","152.120115134","M+Na","ISgroup_9_10_11",17952881.4,0.108
"HMDB34976",0,0,"7_1",196.16976,108.8,"Multiple",196.16959,0.87,"(-)-Borneol","C10H18O","154.135765198","M+ACN+H","ISgroup_7_1_17",2958227,0.17
"HMDB34981",0,0,"7_1",157.07391,584.6,"Multiple",157.07334,3.63,"Sambunigrin","C14H17NO6","295.105587281","M+H+NH4","ISgroup_7_12_8",15663887.7,0.074
"HMDB34982",0,0,"1_1",123.09695,345.8,"Multiple",123.09743,3.9,"10-Epijunenol","C15H26O","222.198365454","M+H+Na","ISgroup_1_13_10",10614389,0.097
"HMDB34984",0,0,"17_1",116.07089,449.1,"Multiple",116.07141,4.48,"(5R6S)-56-Epoxy-7-megastigmen-9-one","C13H20O2","208.146329884","M+H+Na","ISgroup_17_12_8",96049652.9,0.071
"HMDB34984",0,0,"7_1",226.18021,113.1,"Multiple",226.18015,0.27,"(5R6S)-56-Epoxy-7-megastigmen-9-one","C13H20O2","208.146329884","M+NH4","ISgroup_7_1_19",5417430.5,0.18
"HMDB34985",0,0,"9_1",175.10786,394.7,"Multiple",175.10933,8.39,"()-Fenchone","C10H16O","152.120115134","2M+2Na","ISgroup_9_10_11",17952881.4,0.108
"HMDB34985",0,0,"7_1",175.10781,551.7,"Multiple",175.10933,8.68,"()-Fenchone","C10H16O","152.120115134","M+Na","ISgroup_7_12_11",918150.6,0.108
"HMDB34985",0,0,"9_1",175.10786,394.7,"Multiple",175.10933,8.39,"()-Fenchone","C10H16O","152.120115134","M+Na","ISgroup_9_10_11",17952881.4,0.108
"HMDB34985",0,0,"7_1",175.10781,551.7,"Multiple",175.10933,8.68,"()-Fenchone","C10H16O","152.120115134","2M+2Na","ISgroup_7_12_11",918150.6,0.108
"HMDB34987",0,0,"1_1",377.13312,606.1,"Multiple",377.13353,1.09,"Gibberellin A61","C19H24O5","332.162373878","M+2Na-H","ISgroup_1_37_14",1595263.3,0.133
"HMDB34990",0,0,"17_1",258.11023,579.5,"Multiple",258.11006,0.66,"4-Methoxybenzyl propanoate","C11H14O3","194.094294314","M+ACN+Na","ISgroup_17_22_12",29682830.1,0.11
"HMDB34991",0,0,"2_2",124.03946,211.8,"Multiple",124.04019,5.89,"4-Methoxybenzyl butanoate","C12H16O3","208.109944378","M+H+K","ISgroup_2_4_4",147079830.9,0.039
"HMDB34991",0,0,"2_1",124.03949,194.9,"Multiple",124.04019,5.64,"4-Methoxybenzyl butanoate","C12H16O3","208.109944378","M+H+K","ISgroup_2_3_4",86463131.5,0.039
"HMDB34991",0,0,"7_1",287.044,545.6,"Multiple",287.04354,1.6,"4-Methoxybenzyl butanoate","C12H16O3","208.109944378","M+2K+H","ISgroup_7_12_5",12749421.8,0.044
"HMDB34991",0,0,"4_1",135.03028,403.3,"Multiple",135.03116,6.52,"4-Methoxybenzyl butanoate","C12H16O3","208.109944378","M+Na+K","ISgroup_4_5_4",2601752.9,0.03
"HMDB34999",0,0,"1_1",139.05293,230.9,"Multiple",139.05378,6.11,"Bakkenolide C","C20H28O5","348.193674006","M+3Na","ISgroup_1_3_6",5802299.2,0.053
"HMDB35002",0,0,"1_1",377.13312,606.1,"Multiple",377.13594,7.48,"Xanthogalenol","C21H22O5","354.146723814","M+Na","ISgroup_1_37_14",1595263.3,0.133
"HMDB35002",0,0,"1_5",418.15982,660.4,"Multiple",418.16249,6.39,"Xanthogalenol","C21H22O5","354.146723814","M+ACN+Na","ISgroup_1_41_16",1499377.6,0.16
"HMDB35002",0,0,"1_1",377.13312,606.1,"Multiple",377.13594,7.48,"Xanthogalenol","C21H22O5","354.146723814","2M+2Na","ISgroup_1_37_14",1595263.3,0.133
"HMDB35005",0,0,"7_1",275.07137,591.4,"Multiple",275.07338,7.31,"6-O-Sinapoylsaponarin","C38H40O19","800.216379098","M+2H+Na","ISgroup_7_12_8",3138089,0.071
"HMDB35018",0,0,"12_1",138.05503,379.6,"Multiple",138.05576,5.29,"2-Phenylethyl 3-phenyl-2-propenoate","C17H16O2","252.115029756","M+H+Na","ISgroup_12_9_6",243089071.2,0.055
"HMDB35018",0,0,"1_1",138.05587,230.9,"Multiple",138.05576,0.8,"2-Phenylethyl 3-phenyl-2-propenoate","C17H16O2","252.115029756","M+H+Na","ISgroup_1_3_6",450330980.4,0.056
"HMDB35021",0,0,"1_1",123.09695,345.8,"Multiple",123.09743,3.9,"(-)-Pacifigorgiol","C15H26O","222.198365454","M+H+Na","ISgroup_1_13_10",10614389,0.097
"HMDB35022",0,0,"7_1",157.07391,584.6,"Multiple",157.07334,3.63,"Prulaurasin","C14H17NO6","295.105587281","M+H+NH4","ISgroup_7_12_8",15663887.7,0.074
"HMDB35032",0,0,"9_1",149.0639,652.2,"Multiple",149.065,7.38,"Epilubimin","C15H24O2","236.177630012","M+Na+K","ISgroup_9_33_7",2179781.5,0.064
"HMDB35035",0,0,"17_1",137.05894,230.9,"Multiple",137.05971,5.62,"Marminal","C16H16O4","272.104859","M+2H","ISgroup_17_1_6",11570038.5,0.059
"HMDB35035",0,0,"16_1",148.0508,417,"Multiple",148.05068,0.81,"Marminal","C16H16O4","272.104859","M+H+Na","ISgroup_16_1_6",1305379.2,0.051
"HMDB35038",0,0,"2_6",137.04586,356.4,"Multiple",137.04597,0.8,"Gibberellin A50","C19H24O7","364.152203122","M+H+2Na","ISgroup_2_15_5",35805216.9,0.046
"HMDB35038",0,0,"2_1",137.04588,289.5,"Multiple",137.04597,0.66,"Gibberellin A50","C19H24O7","364.152203122","M+H+2Na","ISgroup_2_10_5",123536690.6,0.046
"HMDB35038",0,0,"7_1",137.04591,251.8,"Multiple",137.04597,0.44,"Gibberellin A50","C19H24O7","364.152203122","M+H+2Na","ISgroup_7_6_5",2472300,0.046
"HMDB35040",0,0,"9_1",149.0639,652.2,"Multiple",149.065,7.38,"7-Hydroxycostol","C15H24O2","236.177630012","M+Na+K","ISgroup_9_33_7",2179781.5,0.064
"HMDB35041",0,0,"1_1",377.13312,606.1,"Multiple",377.13353,1.09,"Gibberellin A51","C19H24O5","332.162373878","M+2Na-H","ISgroup_1_37_14",1595263.3,0.133
"HMDB35042",0,0,"1_1",377.13312,606.1,"Multiple",377.13353,1.09,"Gibberellin A45","C19H24O5","332.162373878","M+2Na-H","ISgroup_1_37_14",1595263.3,0.133
"HMDB35047",0,0,"7_1",131.05342,599.6,"Multiple",131.05458,8.85,"Gibberellin A37","C20H26O5","346.178023942","M+H+2Na","ISgroup_7_12_6",2122729.5,0.053
"HMDB35051",0,0,"11_1",181.06943,567.3,"Multiple",181.06773,9.39,"Gibberellin A59","C19H20O7","360.120902994","M+2H","ISgroup_11_40_7",3318870,0.069
"HMDB35051",0,0,"7_1",181.0694,590.8,"Multiple",181.06773,9.22,"Gibberellin A59","C19H20O7","360.120902994","M+2H","ISgroup_7_12_7",1776531.9,0.069
"HMDB35051",0,0,"10_1",181.06946,496,"Multiple",181.06773,9.55,"Gibberellin A59","C19H20O7","360.120902994","M+2H","ISgroup_10_21_7",1281629.4,0.069
"HMDB35052",0,0,"2_6",137.04586,356.4,"Multiple",137.04597,0.8,"Gibberellin A49","C19H24O7","364.152203122","M+H+2Na","ISgroup_2_15_5",35805216.9,0.046
"HMDB35052",0,0,"7_1",137.04591,251.8,"Multiple",137.04597,0.44,"Gibberellin A49","C19H24O7","364.152203122","M+H+2Na","ISgroup_7_6_5",2472300,0.046
"HMDB35052",0,0,"2_1",137.04588,289.5,"Multiple",137.04597,0.66,"Gibberellin A49","C19H24O7","364.152203122","M+H+2Na","ISgroup_2_10_5",123536690.6,0.046
"HMDB35054",0,0,"7_1",175.10781,551.7,"Multiple",175.10933,8.68,"(1S4R)-p-Mentha-28-dien-1-ol","C10H16O","152.120115134","2M+2Na","ISgroup_7_12_11",918150.6,0.108
"HMDB35054",0,0,"9_1",175.10786,394.7,"Multiple",175.10933,8.39,"(1S4R)-p-Mentha-28-dien-1-ol","C10H16O","152.120115134","M+Na","ISgroup_9_10_11",17952881.4,0.108
"HMDB35054",0,0,"7_1",175.10781,551.7,"Multiple",175.10933,8.68,"(1S4R)-p-Mentha-28-dien-1-ol","C10H16O","152.120115134","M+Na","ISgroup_7_12_11",918150.6,0.108
"HMDB35054",0,0,"9_1",175.10786,394.7,"Multiple",175.10933,8.39,"(1S4R)-p-Mentha-28-dien-1-ol","C10H16O","152.120115134","2M+2Na","ISgroup_9_10_11",17952881.4,0.108
"HMDB35055",0,0,"7_1",196.16976,108.8,"Multiple",196.16959,0.87,"11-Methyl-7-oxatetracyclo6310160411dodecane","C12H18O","178.135765198","M+NH4","ISgroup_7_1_17",2958227,0.17
"HMDB35055",0,0,"10_1",201.12344,558.3,"Multiple",201.12498,7.66,"11-Methyl-7-oxatetracyclo6310160411dodecane","C12H18O","178.135765198","2M+2Na","ISgroup_10_26_13",584626.6,0.123
"HMDB35055",0,0,"10_1",201.12344,558.3,"Multiple",201.12498,7.66,"11-Methyl-7-oxatetracyclo6310160411dodecane","C12H18O","178.135765198","M+Na","ISgroup_10_26_13",584626.6,0.123
"HMDB35056",0,0,"7_1",212.09517,527.9,"Multiple",212.0958,2.97,"1-(3-Hydroxy-4-methoxyphenyl)-12-ethanediol","C9H12O4","184.073558872","2M+3H2O+2H","ISgroup_7_12_10",59140600.5,0.095
"HMDB35070",0,0,"4_1",135.03028,403.3,"Multiple",135.03032,0.3,"12alpha-Hydroxymunduserone","C19H18O7","358.10525293","M+H+2Na","ISgroup_4_5_4",2601752.9,0.03
"HMDB35075",0,0,"18_1",160.0969,418.6,"Multiple",160.09763,4.56,"Tanacetol B","C17H28O4","296.198759384","M+H+Na","ISgroup_18_22_10",187138912.5,0.097
