462	14.351	197.00848	Unknown	[M+H]+		0.2	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	6.47	190715_Smp_FK180310S80C1-25m_A	197.00848:996934 198.01183:141330 199.01519:144390		197.00845	197.00848	197.00848	197.00848	197.00848	197.00848	197.00848	197.00848	197.00848	197.00848	197.00848	197.00848	197.00848	197.00848	197.00848	197.00848	197.00848	197.00848	197.00848	197.00848	197.00848	197.00842	197.00848	197.00848	197.00861	197.00848	197.00848	197.00848	197.00848	197.00842	197.00848	197.00848	197.00848	197.00842	197.00848	197.00848	197.00848	197.00848	197.0085	197.00848	197.00848	197.00848	197.00839	197.00848	197.00848	197.00848	197.00844	197.00848	197.00845	197.00848
463	12.78	197.00864	Unknown	[M+H]+		0.32	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	12.19	190715_Poo_TruePooFK180310_Full3	197.00864:1315628 198.01199:168617 199.01535:257084		197.00845	197.00864	197.00864	197.00864	197.00864	197.00864	197.00859	197.00864	197.00854	197.00864	197.00859	197.00864	197.00862	197.00864	197.00864	197.00864	197.00864	197.00864	197.00864	197.00877	197.00864	197.00864	197.00864	197.00864	197.00864	197.00864	197.00858	197.00844	197.00839	197.00864	197.00864	197.00864	197.00864	197.00838	197.00848	197.00864	197.00861	197.00856	197.00858	197.00864	197.00864	197.00864	197.00864	197.00864	197.00864	197.00864	197.00841	197.00864	197.00864	197.00864
464	6.495	197.11441	Unknown	[M+H]+		0.22	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	10.91	190715_Poo_TruePooFK180310_DDApos50	197.11441:685241 198.11776:107301 199.12112:122821	50.14565:6377 58.03354:6620 67.05508:14682 67.90285:5870 68.92975:7694 71.77404:7034 79.05502:8030 81.07053:19014 85.08875:6904 93.07038:7384 93.8195:7007 95.08613:28777 97.06529:8445 109.06498:9971 109.10164:21828 114.9558:11502 119.08619:10848 123.08083:26984 132.16121:7056 132.966:69542 137.05978:9440 137.09634:21933 139.07541:13441 150.97668:41170 152.05667:11980 166.03595:7410 168.9873:12773 179.11838:9221	197.11441	197.11441	197.11441	197.11441	197.11447	197.11426	197.11441	197.11441	197.11441	197.11441	197.11429	197.11464	197.11472	197.11441	197.11441	197.11441	197.11441	197.11441	197.1174	197.12263	197.11441	197.11441	197.11441	197.11441	197.11441	197.11441	197.11441	197.11441	197.11441	197.11441	197.11441	197.11736	197.11441	197.11441	197.11441	197.11441	197.11441	197.11731	197.11441	197.11427	197.11441	197.11441	197.11441	197.11441	197.11441	197.11441	197.11441	197.11441	197.11441	197.11441
465	8.602	198.01082	Unknown	[M+H]+		0.34	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	36.18	190715_Poo_QC-KM1906_F	198.01082:2193447 199.01417:219764 200.01753:524532		198.01082	198.01082	198.01082	198.01082	198.01082	198.01082	198.01082	198.01082	198.00426	198.01071	198.01082	198.01082	198.01082	198.01082	198.00406	198.01082	198.00421	198.01082	198.01082	198.01082	198.0107	198.01062	198.01057	198.01082	198.01073	198.01082	198.01077	198.01048	198.01056	198.01082	198.00421	198.01082	198.01071	198.01082	198.01067	198.01082	198.01079	198.01082	198.01054	198.01082	198.01082	198.01082	198.01082	198.01082	198.01082	198.01082	198.01082	198.01082	198.01082	198.01082
466	11.381	198.03981	Unknown	[M+H]+		0.58	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	16.95	190715_Smp_FK180310S62C1-DCM_B	198.03981:481616 199.04316:99663 200.04652:26862		198.03976	198.03978	198.03981	198.03981	198.03981	198.03981	198.03981	198.03983	198.03986	198.03981	198.03981	198.03981	198.03981	198.04001	198.03981	198.03981	198.03983	198.03981	198.03981	198.03999	198.03981	198.0397	198.03975	198.03978	198.03987	198.03995	198.0399	198.03981	198.03981	198.03976	198.03986	198.03976	198.03987	198.03981	198.03981	198.03996	198.03992	198.03978	198.03981	198.03981	198.03993	198.03992	198.03983	198.03976	198.03984	198.03981	198.03976	198.03981	198.03961	198.03981
467	4.042	198.07961	Unknown	[M+H]+		0.26	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.36	190715_Smp_FK180310S62C1-25m_A	198.07961:130824 199.08296:163459 200.08632:41651		198.07961	198.07961	198.07961	198.07961	198.07961	198.07961	198.07961	198.08002	198.07961	198.07961	198.07961	198.07961	198.07961	198.07961	198.07961	198.07961	198.07961	198.07964	198.07976	198.07961	198.07961	198.07961	198.07968	198.0797	198.07976	198.07961	198.07961	198.07961	198.07961	198.07961	198.07961	198.07961	198.07961	198.07961	198.07961	198.0799	198.07964	198.07961	198.07961	198.07947	198.07961	198.07961	198.07961	198.07964	198.07961	198.07961	198.07961	198.07961	198.07974	198.07961
468	4.829	198.09868	Unknown	[M+H]+		0.3	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	37.96	190715_Std_4uMStdsMix2InH2O_1	198.09868:1347231 199.10203:287219 200.10539:70230		198.09868	198.09868	198.0986	198.09866	198.09868	198.09868	198.09868	198.09879	198.09868	198.09868	198.09868	198.09868	198.09868	198.09868	198.09868	198.09868	198.09868	198.09868	198.09868	198.09868	198.09869	198.09868	198.09868	198.09868	198.09871	198.09868	198.09868	198.09868	198.09859	198.09868	198.09868	198.09868	198.09868	198.09868	198.09868	198.09868	198.09859	198.09868	198.09868	198.09868	198.09868	198.09868	198.09868	198.09868	198.09868	198.09868	198.09857	198.09856	198.09875	198.09866
469	7.488	198.09871	Unknown	[M+H]+		0.26	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	12.26	190715_Smp_FK180310S62C1-DCM_B	198.09871:293444 199.10206:197356 200.10542:91012		198.09871	198.09871	198.08907	198.08929	198.09871	198.09871	198.09871	198.09871	198.09871	198.09871	198.09871	198.09871	198.09871	198.09871	198.09871	198.09871	198.0892	198.09871	198.09871	198.09871	198.09871	198.09871	198.09871	198.08919	198.09871	198.09871	198.09871	198.09871	198.08897	198.08908	198.08905	198.09871	198.09871	198.09871	198.09871	198.09871	198.09871	198.09871	198.09871	198.09871	198.09871	198.09871	198.08894	198.09871	198.09871	198.09871	198.0889	198.0891	198.08891	198.09879
470	7.283	198.12413	Unknown	[M+H]+		0.78	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	14.46	190715_Smp_FK180310S62C1-DCM_A	198.12413:383441 199.12748:145327 200.13084:55984		198.12413	198.12392	198.12392	198.1239	198.12413	198.12413	198.12413	198.12405	198.12398	198.12422	198.12413	198.12413	198.12413	198.12415	198.12395	198.12411	198.12418	198.12419	198.12396	198.12413	198.12401	198.12398	198.12398	198.12415	198.12411	198.1241	198.12405	198.12401	198.1241	198.12408	198.12395	198.12395	198.12398	198.12395	198.12392	198.12442	198.1241	198.1241	198.12402	198.12393	198.12413	198.12413	198.12384	198.12395	198.12413	198.12413	198.12383	198.12375	198.12381	198.12381
471	9.51	198.99702	Unknown	[M+Na]+	adduct linked to 515_[M+K]+	0.88	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	30.8	190715_Poo_TruePooFK180310_DDApos20	198.99715:912934 200.0005:533624 201.00386:490539	56.17942:8403 61.21737:7263 70.01752:7206 70.82835:6852 71.01849:8456 74.38158:7435 83.23295:7606 103.60845:6845 115.95767:7808 119.30064:7147 121.10162:7484 123.08074:15327 133.96762:11751 134.95474:35866 134.9635:58285 134.99908:34384 139.07585:8838 140.00414:16320 150.06841:7922 151.79556:12089 152.96523:191868 152.97401:44449 153.00966:23460 157.9705:65403 157.978:10577 158.01505:215119 167.0209:7092 170.08669:7826 170.97571:247845 170.98363:11236 174.23975:6375 175.98111:721196 176.02556:236272 181.08633:23858 193.99168:740226 194.08897:9083 198.99699:42376 199.04182:23948 199.09686:19355 199.10776:9749 199.18059:11016	198.99702	198.99709	198.99715	198.99727	198.99715	198.99716	198.99721	198.99709	198.99719	198.99718	198.99706	198.99707	198.99712	198.99722	198.99706	198.99718	198.99716	198.99706	198.9971	198.99728	198.99718	198.99701	198.99698	198.99702	198.99713	198.99725	198.99722	198.99704	198.99707	198.99716	198.99712	198.99712	198.99702	198.99702	198.99701	198.99719	198.99727	198.99709	198.99712	198.99716	198.99702	198.99702	198.99698	198.99707	198.99702	198.99702	198.99699	198.99702	198.99699	198.99702
472	9.802	199.04137	Unknown	[M+H]+		0.36	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	15.11	190715_Smp_FK180310S77C1-25m_A	199.04137:957095 200.04472:355759 201.04808:321166		199.04143	199.04137	199.04137	199.04137	199.04137	199.04137	199.04137	199.04137	199.04137	199.04161	199.04156	199.04156	199.0416	199.04137	199.04137	199.04137	199.04137	199.04149	199.04137	199.04176	199.04137	199.04137	199.04135	199.04137	199.04161	199.04166	199.0416	199.04137	199.04137	199.0416	199.04152	199.04137	199.04137	199.04137	199.04141	199.04137	199.04149	199.04152	199.04137	199.04137	199.04137	199.04137	199.04137	199.04137	199.0414	199.04137	199.04137	199.04137	199.04137	199.04137
473	14.394	199.04149	Unknown	[M+H]+		0.22	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.1	190715_Std_H2OinMatrix_2	199.04149:1055077 200.04484:234298 201.0482:346234		199.04146	199.04153	199.04161	199.04149	199.04149	199.04149	199.04149	199.04149	199.04149	199.04149	199.04149	199.04149	199.04149	199.04149	199.04149	199.04149	199.04149	199.04161	199.04149	199.04149	199.04149	199.04149	199.04149	199.04149	199.04158	199.04149	199.04149	199.04149	199.04149	199.04149	199.04149	199.04149	199.04149	199.04143	199.04149	199.04149	199.04149	199.04149	199.04149	199.04169	199.04149	199.04149	199.04137	199.04149	199.04149	199.04149	199.04146	199.04149	199.04146	199.04149
474	12.828	199.04158	Unknown	[M+H]+		0.32	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	9.87	190715_Poo_TruePooFK180310_Fullpos60	199.04158:669252 200.04493:149905 201.04829:175290		199.04158	199.04158	199.0415	199.04158	199.04158	199.0415	199.04163	199.04158	199.04163	199.04163	199.04158	199.04161	199.04158	199.04158	199.04158	199.04158	199.0415	199.04158	199.04158	199.04158	199.04158	199.04146	199.04158	199.04158	199.04158	199.04158	199.04158	199.04158	199.04137	199.04155	199.04158	199.04158	199.04158	199.04158	199.04146	199.04158	199.0416	199.0415	199.04158	199.04161	199.04158	199.04158	199.04158	199.04158	199.04158	199.04158	199.04158	199.04158	199.04158	199.04158
475	9.641	200.99434	Unknown	[M+Na]+	adduct linked to 518_[M+K]+	0.88	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	20.06	190715_Std_H2OinMatrix_2	200.99434:814117 201.99769:150410 203.00105:158642		200.99414	200.99429	200.99432	200.99445	200.99438	200.99434	200.99449	200.99429	200.99435	200.99443	200.99434	200.99434	200.99432	200.99438	200.99434	200.9944	200.99438	200.99429	200.99432	200.99448	200.99437	200.99422	200.99413	200.99434	200.9944	200.99452	200.99432	200.99425	200.99417	200.99437	200.99435	200.99437	200.99434	200.99423	200.99423	200.99448	200.9944	200.99425	200.99438	200.99443	200.99438	200.99411	200.99417	200.99429	200.99434	200.99434	200.99409	200.99422	200.99423	200.99434
476	6.581	201.02507	Unknown	[M+H]+		0.58	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	12.69	190715_Poo_QC-KM1906_D	201.02507:738790 202.02842:59575 203.03178:71429		201.02507	201.02507	201.02513	201.02516	201.02507	201.02507	201.02507	201.02513	201.02509	201.02524	201.02507	201.02507	201.02507	201.02507	201.02507	201.02507	201.02518	201.0251	201.02524	201.02512	201.02512	201.02502	201.02509	201.02513	201.02516	201.02539	201.02507	201.02522	201.02507	201.02525	201.02542	201.02507	201.02507	201.02507	201.02507	201.02528	201.02518	201.02507	201.02524	201.02531	201.02507	201.02507	201.02498	201.0251	201.02507	201.02507	201.02502	201.02502	201.02507	201.02505
477	9.48	201.12343	Unknown	[M+H]+		0.3	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	15.4	190715_Poo_QC-KM1906_D	201.12343:487146 202.12678:89679 203.13014:0		201.12343	201.12343	201.12343	201.12344	201.12361	201.12343	201.12346	201.12343	201.12343	201.12343	201.12347	201.12346	201.12346	201.1236	201.12343	201.12343	201.12352	201.12332	201.12343	201.12343	201.12343	201.12343	201.12343	201.12343	201.12343	201.12343	201.12343	201.12343	201.12334	201.11227	201.12335	201.12343	201.12343	201.12343	201.12343	201.12343	201.12343	201.12343	201.12343	201.12343	201.12343	201.12343	201.12343	201.12343	201.12343	201.12343	201.12343	201.12343	201.11212	201.12343
478	9.635	202.04062	Unknown	[M+H]+		0.3	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	10.48	190715_Smp_FK180310S77C1-25m_A	202.04062:163685 203.04397:24443 204.04733:18715		202.04062	202.04062	202.04062	202.04097	202.04077	202.04062	202.04062	202.04062	202.04062	202.04085	202.04066	202.04083	202.04062	202.04062	202.04062	202.04077	202.04062	202.04082	202.04062	202.04062	202.04062	202.04063	202.04071	202.04062	202.04062	202.04062	202.04086	202.04076	202.04062	202.04062	202.04062	202.04062	202.04062	202.0407	202.04074	202.04062	202.04062	202.04062	202.04092	202.04062	202.04062	202.04062	202.04062	202.04062	202.04062	202.04062	202.04062	202.04062	202.04062	202.04062
479	10.058	202.10741	Unknown	[M+H]+		0.34	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	7.78	190715_Smp_FK180310S62C1-DCM_B	202.10741:207104 203.11076:79801 204.11412:285928		202.10741	202.10741	202.10741	202.10741	202.10741	202.10741	202.10741	202.10753	202.10741	202.10774	202.10741	202.10741	202.10741	202.10741	202.10741	202.10741	202.10748	202.10757	202.10753	202.10768	202.10741	202.10735	202.10745	202.10762	202.1076	202.10764	202.1075	202.10741	202.10741	202.10741	202.10741	202.10741	202.1075	202.10741	202.10741	202.10741	202.10773	202.10741	202.10741	202.10741	202.10741	202.10741	202.10756	202.10741	202.10741	202.10741	202.10741	202.10741	202.10741	202.10741
480	19.659	202.92172	Unknown	[M+K]+	adduct linked to 416_[M+Na]+	0.28	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	390.71	190715_Smp_FK180310S80C1-25m_C	202.92172:1977730 203.92507:0 204.92843:34259		202.92152	202.92172	202.92172	202.92172	202.92172	202.92172	202.92172	202.92172	202.92172	202.92172	202.92172	202.92172	202.92172	202.92172	202.92172	202.92172	202.92172	202.92159	202.92172	202.92172	202.92166	202.92172	202.9216	202.92168	202.92183	202.92177	202.92168	202.92172	202.92157	202.92163	202.92169	202.92172	202.92172	202.92172	202.92172	202.92172	202.92172	202.92165	202.92172	202.92172	202.92172	202.92172	202.92172	202.92172	202.92172	202.92172	202.92172	202.92172	202.92172	202.92172
481	7.835	202.96646	Unknown	[M+H]+		0.44	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	19.15	190715_Blk_KM1906U14-Blk_C	202.96646:290075 203.96981:30727 204.97317:372676		202.96646	202.96661	202.96646	202.96646	202.96646	202.96646	202.96646	202.96667	202.96669	202.96669	202.96646	202.96646	202.96646	202.96658	202.96646	202.96658	202.96675	202.96646	202.96661	202.96646	202.96646	202.96646	202.96646	202.96646	202.96678	202.96646	202.96669	202.96646	202.96646	202.96646	202.96658	202.96646	202.96646	202.96646	202.96646	202.96674	202.96664	202.96649	202.96646	202.96646	202.96646	202.96646	202.96634	202.96675	202.96646	202.96646	202.96642	202.96655	202.96645	202.96648
482	9.739	202.9917	Unknown	[M+H]+		0.2	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	6.68	190715_Std_4uMStdsMix2InMatrix_2	202.9917:163625 203.99505:0 204.99841:0		202.99152	202.99178	202.9917	202.99196	202.9917	202.9917	202.99178	202.9917	202.9917	202.9917	202.9917	202.9917	202.9917	202.9917	202.9917	202.9917	202.9917	202.9917	202.9917	202.9917	202.9917	202.9917	202.9917	202.9917	202.9917	202.9917	202.9917	202.99162	202.9917	202.9917	202.9917	202.9917	202.9917	202.9917	202.9917	202.99176	202.9917	202.9917	202.99187	202.99171	202.9917	202.9917	202.9917	202.9917	202.9917	202.9917	202.99136	202.9917	202.9917	202.9917
483	13.135	202.99713	Unknown	[M+H]+		0.74	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	564.41	190715_Poo_TruePooFK180310_DDApos20	202.99727:4572240 204.00062:539336 205.00398:755151	50.22668:8316 56.5226:7879 59.59407:7349 62.20626:6968 66.71357:7101 66.95972:6476 67.87855:6265 80.61351:7660 80.94678:7130 82.01442:75196 93.62508:6200 99.88516:7709 100.02485:399096 101.16016:7625 101.17821:6759 103.82845:7287 118.03522:151209 118.03963:13045 118.16368:6990 122.88662:6712 123.0405:9135 134.29994:7483 138.94913:8294 138.95509:17393 156.96608:14956 161.9711:30554 179.98122:1454038 195.43428:8052 197.99181:2128593 199.99637:9148 200.13501:8063 202.99721:91116 203.15068:16314 203.1835:22797	202.99713	202.99713	202.99713	202.99719	202.99727	202.99728	202.99721	202.99713	202.99718	202.99727	202.99724	202.99724	202.99721	202.99722	202.99713	202.99733	202.99716	202.99721	202.99713	202.9973	202.99715	202.99712	202.99704	202.99709	202.99716	202.99731	202.99712	202.99704	202.99707	202.99712	202.99719	202.99716	202.99719	202.99704	202.99712	202.99731	202.99725	202.99713	202.99709	202.99722	202.99713	202.99713	202.99713	202.99713	202.99713	202.99713	202.99713	202.99713	202.99713	202.99713
484	13.655	202.99713	Unknown	[M+Na]+	adduct linked to 522_[M+K]+	0.88	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	418.99	190715_Poo_QC-KM1906_D	202.99713:13811778 204.00048:1570314 205.00384:2301791		202.99707	202.99713	202.99721	202.99716	202.99733	202.99722	202.99713	202.99716	202.99722	202.9973	202.99713	202.99718	202.99718	202.99719	202.99715	202.99722	202.99724	202.99715	202.99724	202.99741	202.99715	202.99712	202.99724	202.99713	202.99713	202.99727	202.99727	202.99713	202.99709	202.99715	202.99716	202.99715	202.99715	202.99715	202.99718	202.99728	202.99722	202.99719	202.99719	202.99724	202.99713	202.99719	202.99709	202.99715	202.99713	202.99715	202.99712	202.99704	202.99706	202.9971
485	19.591	203.95583	Unknown	[M+H]+		0.3	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	81.97	190715_Smp_FK180310S64C1-DCM_B	203.95583:658110 204.95918:0 205.96254:0		203.95566	203.95583	203.95583	203.95583	203.95583	203.95573	203.95581	203.95583	203.95583	203.95583	203.95583	203.95583	203.95583	203.95583	203.95583	203.95583	203.95583	203.95583	203.95583	203.95587	203.9557	203.95583	203.95569	203.95584	203.95586	203.95589	203.95583	203.95583	203.95561	203.95572	203.95572	203.95583	203.95583	203.95583	203.95564	203.95583	203.95583	203.95569	203.95583	203.95583	203.95583	203.95583	203.95583	203.95583	203.95583	203.95583	203.95583	203.95583	203.95583	203.95583
486	13.546	203.99751	Unknown	[M+H]+		0.22	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	126.73	190715_Std_4uMStdsMix2InMatrix_2	203.99751:1487989 205.00086:2292143 206.00422:121492		203.99754	203.99751	203.99751	203.99774	203.99751	203.99751	203.99751	203.99763	203.99751	203.99751	203.99751	203.99751	203.99811	203.99751	203.9976	203.99751	203.99751	203.99751	203.99751	203.99751	203.99751	203.99759	203.99751	203.99751	203.99757	203.99751	203.99751	203.99751	203.99751	203.99751	203.9977	203.99751	203.99751	203.99751	203.99751	203.99751	203.99751	203.99751	203.99751	203.99751	203.99751	203.99751	203.99751	203.99751	203.99751	203.99802	203.99751	203.99751	203.99751	203.99763
487	4.93	204.08678	Unknown	[M+H]+		0.6	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	24.83	190715_Std_4uMStdsMix2InH2O_2	204.08678:1507900 205.09013:173862 206.09349:83483		204.08678	204.0786	204.0788	204.07892	204.08678	204.08678	204.08678	204.0788	204.08678	204.07892	204.08678	204.08678	204.0789	204.08678	204.08678	204.08678	204.07886	204.07892	204.07875	204.08678	204.07877	204.0788	204.07861	204.07887	204.08678	204.07892	204.07899	204.07877	204.07852	204.0787	204.0789	204.07854	204.07889	204.07846	204.07878	204.07893	204.07872	204.07877	204.07874	204.07884	204.08678	204.08678	204.08678	204.08678	204.08678	204.08678	204.08678	204.08678	204.08678	204.07858
488	5.835	204.123	w/o MS2:Ingalls_Acetyl-L-carnitine	[M+NH4]+	adduct linked to 504_[M+Na]+	0.84	False	7.199	204.12289					530	True	True	False		False	False	null	null	100	100	null	null	null	734.99	190715_Std_4uMStdsMix1InMatrix_2	204.123:73728736 205.12635:7028884 206.12971:564337		204.12303	204.12337	204.12332	204.12326	204.123	204.123	204.123	204.12323	204.12317	204.12318	204.123	204.12312	204.123	204.12335	204.12325	204.12323	204.12328	204.1232	204.12321	204.1234	204.12326	204.12309	204.12312	204.12325	204.12325	204.123	204.12326	204.12311	204.12305	204.12321	204.12325	204.12315	204.1232	204.12312	204.123	204.12334	204.12325	204.12326	204.12318	204.12329	204.12294	204.12286	204.12294	204.123	204.123	204.123	204.12318	204.12318	204.12311	204.12308
489	9.977	204.12308	Unknown	[M+H]+		0.88	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	10.75	190715_Std_4uMStdsMix1InH2O_1	204.12308:604968 205.12643:299631 206.12979:60574		204.12308	204.12311	204.12312	204.12315	204.12308	204.12312	204.12314	204.12317	204.12328	204.12326	204.12306	204.12314	204.12329	204.1232	204.12308	204.12329	204.12334	204.1232	204.12321	204.12326	204.1232	204.12303	204.12308	204.12317	204.1232	204.12331	204.12321	204.12311	204.12305	204.12315	204.12312	204.12315	204.12315	204.12302	204.12302	204.12334	204.1232	204.12312	204.12326	204.12328	204.12308	204.12308	204.12305	204.12308	204.12308	204.12308	204.12314	204.12311	204.12325	204.12329
490	7.743	204.15961	Unknown	[M+H]+		0.26	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	130.35	190715_Poo_QC-KM1906_F	204.15961:142317 205.16296:0 206.16632:16615		204.15961	204.15961	204.15967	204.15961	204.15961	204.15961	204.15961	204.15961	204.15961	204.15961	204.15961	204.15961	204.15961	204.15961	204.15961	204.15961	204.1595	204.15955	204.15941	204.15961	204.15961	204.15961	204.15961	204.15961	204.15955	204.15961	204.15961	204.15961	204.15961	204.15961	204.15961	204.15961	204.15961	204.15961	204.15961	204.15961	204.15961	204.15961	204.15961	204.15961	204.15961	204.15961	204.15918	204.15962	204.15961	204.15961	204.15953	204.15947	204.1595	204.1593
491	7.942	204.96446	Unknown	[M+H]+		0.28	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	44.27	190715_Blk_KM1906U14-Blk_C	204.96446:350390 205.96781:37441 206.97117:36679		204.96446	204.96458	204.96446	204.96446	204.96446	204.96446	204.96446	204.96463	204.96463	204.96446	204.96446	204.96446	204.96446	204.96465	204.96446	204.96446	204.96446	204.96446	204.96446	204.96446	204.96446	204.96446	204.96446	204.96446	204.96463	204.96446	204.96446	204.96446	204.96446	204.96446	204.96457	204.96446	204.96437	204.9644	204.96446	204.96446	204.96446	204.96446	204.96446	204.96446	204.96446	204.96446	204.9644	204.96446	204.96446	204.96446	204.96434	204.96454	204.96439	204.96446
492	13.52	204.9946	Unknown	[M+H]+		0.68	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	207.83	190715_Poo_QC-KM1906_D	204.9946:2200957 205.99795:116986 207.00131:118636		204.99455	204.9946	204.99466	204.9946	204.99483	204.99474	204.9946	204.99471	204.9946	204.99481	204.99478	204.99512	204.99481	204.99477	204.99466	204.99487	204.99478	204.9946	204.99472	204.9946	204.99477	204.99466	204.9946	204.9946	204.9946	204.9946	204.9948	204.99461	204.9946	204.9946	204.99469	204.99472	204.99481	204.99455	204.99466	204.9946	204.99486	204.99471	204.99467	204.99469	204.9946	204.9946	204.99455	204.99458	204.9946	204.9946	204.99458	204.99448	204.99443	204.9946
493	6.368	205.09737	Unknown	[M+NH4]+	adduct linked to 421_[M+H]+	0.7	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	22.01	190715_Smp_FK180310S80C1-25m_C	205.09737:560829 206.10072:82486 207.10408:127076		205.09737	205.08952	205.08965	205.08963	205.09737	205.09737	205.09737	205.08986	205.08975	205.08969	205.09737	205.08943	205.08954	205.09737	205.08986	205.08968	205.08949	205.08965	205.09735	205.09009	205.09744	205.09724	205.08951	205.08981	205.08968	205.09737	205.09735	205.09726	205.09723	205.0974	205.08987	205.09737	205.09737	205.0975	205.09714	205.09743	205.09737	205.09737	205.09737	205.09741	205.09737	205.09737	205.08949	205.08943	205.09737	205.09023	205.08994	205.09737	205.08971	205.0894
494	9.496	205.98627	Unknown	[M+H]+	ion correlated with 500	0.46	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3026.54	190715_Smp_FK180310S77C1-25m_A	205.98627:573344 206.98962:82454 207.99298:719282		205.98627	205.98642	205.98627	205.98627	205.98627	205.98627	205.98627	205.98627	205.98656	205.98654	205.98627	205.98642	205.98627	205.98627	205.98648	205.98627	205.98651	205.98643	205.98647	205.98627	205.98627	205.98625	205.98634	205.98627	205.98627	205.9864	205.98648	205.9864	205.98627	205.98627	205.98627	205.98627	205.98627	205.98627	205.98634	205.98627	205.98627	205.98636	205.9864	205.98627	205.98627	205.98627	205.98627	205.98637	205.98627	205.98627	205.98637	205.98634	205.98637	205.98647
495	9.8	206.10245	Unknown	[M+H]+		0.86	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	30.31	190715_Poo_QC-KM1906_E	206.10245:894329 207.1058:93231 208.10916:0		206.10245	206.10237	206.10245	206.10258	206.10251	206.10245	206.10245	206.10242	206.10248	206.10254	206.10245	206.10245	206.10248	206.10257	206.10245	206.10242	206.10252	206.10245	206.10251	206.10262	206.10245	206.10236	206.10239	206.10249	206.10257	206.10266	206.10252	206.10239	206.10254	206.10254	206.10231	206.10245	206.10243	206.10231	206.10233	206.10257	206.10245	206.1024	206.10249	206.10254	206.10245	206.10245	206.10239	206.10242	206.10242	206.10254	206.10239	206.10245	206.1024	206.10242
496	4.03	206.13855	Unknown	[M+H]+		0.32	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	652.77	190715_Std_4uMStdsMix2InMatrix_1	206.13855:43554728 207.1419:4696776 208.14526:667984		206.13855	206.13855	206.13855	206.13855	206.13855	206.13855	206.13892	206.13895	206.13855	206.13855	206.13855	206.13855	206.13887	206.13855	206.13855	206.13855	206.13892	206.13882	206.13855	206.13855	206.13855	206.13855	206.13875	206.13855	206.1389	206.13855	206.13855	206.13855	206.13855	206.13887	206.13855	206.13893	206.13855	206.13855	206.13855	206.13895	206.1389	206.13855	206.13855	206.13895	206.13855	206.13855	206.13855	206.13855	206.13855	206.1387	206.13855	206.13857	206.13855	206.13855
